image_id,breed,species,split,total_pixels,fg_pixels,boundary_pixels,bg_pixels,fg_percentage,boundary_percentage,bg_percentage,mask_coverage,mask_height,mask_width
beagle_128,beagle,dog,train,166500,48642,89577,28281,29.214414414414414,53.800000000000004,16.985585585585586,0.8301441441441442,333,500
german_shorthaired_15,german_shorthaired,dog,train,166500,44554,100343,21603,26.759159159159157,60.266066066066074,12.974774774774774,0.8702522522522522,333,500
Ragdoll_148,Ragdoll,cat,train,199350,83465,87696,28189,41.86857286180085,43.99097065462754,14.14045648357161,0.8585954351642839,443,450
great_pyrenees_103,great_pyrenees,dog,train,187500,33898,118578,35024,18.07893333333333,63.2416,18.679466666666666,0.8132053333333333,375,500
american_pit_bull_terrier_10,american_pit_bull_terrier,dog,train,184000,20368,141175,22457,11.069565217391304,76.72554347826087,12.204891304347825,0.8779510869565217,368,500
chihuahua_120,chihuahua,dog,train,67500,15082,44006,8412,22.343703703703703,65.19407407407407,12.462222222222222,0.8753777777777778,225,300
wheaten_terrier_138,wheaten_terrier,dog,train,187500,38495,130237,18768,20.530666666666665,69.45973333333333,10.0096,0.899904,375,500
boxer_111,boxer,dog,train,166500,67254,85940,13306,40.39279279279279,51.61561561561562,7.991591591591591,0.920084084084084,333,500
chihuahua_138,chihuahua,dog,train,67500,8036,54099,5365,11.905185185185186,80.14666666666666,7.948148148148149,0.9205185185185185,225,300
havanese_166,havanese,dog,train,166000,36136,114129,15735,21.76867469879518,68.75240963855421,9.478915662650603,0.905210843373494,332,500
leonberger_152,leonberger,dog,train,194000,122282,53705,18013,63.031958762886596,27.682989690721648,9.285051546391752,0.9071494845360825,500,388
miniature_pinscher_124,miniature_pinscher,dog,train,26600,6807,18058,1735,25.590225563909776,67.88721804511279,6.522556390977444,0.9347744360902256,200,133
Maine_Coon_136,Maine_Coon,cat,train,201500,57506,118086,25908,28.53895781637717,58.603473945409434,12.857568238213398,0.871424317617866,500,403
english_setter_119,english_setter,dog,train,174500,33990,126849,13661,19.478510028653297,72.69283667621777,7.82865329512894,0.9217134670487106,349,500
pomeranian_150,pomeranian,dog,train,67500,25330,33550,8620,37.525925925925925,49.7037037037037,12.77037037037037,0.8722962962962963,300,225
yorkshire_terrier_110,yorkshire_terrier,dog,train,189000,38703,125628,24669,20.477777777777778,66.46984126984127,13.052380952380952,0.8694761904761905,500,378
Abyssinian_131,Abyssinian,cat,train,99520,42710,37157,19653,42.91599678456592,37.33621382636656,19.747789389067524,0.8025221061093247,320,311
japanese_chin_163,japanese_chin,dog,train,187500,52965,110013,24522,28.248,58.6736,13.078400000000002,0.869216,500,375
Russian_Blue_106,Russian_Blue,cat,train,162500,50516,85984,26000,31.086769230769228,52.913230769230765,16.0,0.84,500,325
american_bulldog_101,american_bulldog,dog,train,167000,31569,119398,16033,18.903592814371255,71.49580838323352,9.60059880239521,0.9039940119760479,334,500
havanese_124,havanese,dog,train,187500,44155,123770,19575,23.549333333333333,66.01066666666667,10.440000000000001,0.8956,375,500
Siamese_173,Siamese,cat,train,177000,44759,100957,31284,25.287570621468923,57.03785310734464,17.67457627118644,0.8232542372881356,500,354
keeshond_127,keeshond,dog,train,166500,35790,115360,15350,21.495495495495494,69.28528528528528,9.21921921921922,0.9078078078078078,333,500
newfoundland_113,newfoundland,dog,train,186000,69291,94814,21895,37.25322580645161,50.9752688172043,11.771505376344086,0.8822849462365592,500,372
japanese_chin_133,japanese_chin,dog,train,166500,40784,114370,11346,24.494894894894895,68.69069069069069,6.814414414414414,0.9318558558558558,333,500
samoyed_12,samoyed,dog,train,187500,69096,89588,28816,36.8512,47.78026666666666,15.368533333333334,0.8463146666666667,500,375
Bombay_153,Bombay,cat,train,116000,22430,79076,14494,19.336206896551726,68.16896551724138,12.494827586206897,0.8750517241379311,290,400
german_shorthaired_107,german_shorthaired,dog,train,187500,88160,64960,34380,47.01866666666666,34.64533333333333,18.336,0.81664,500,375
Birman_120,Birman,cat,train,187500,113314,57923,16263,60.43413333333333,30.892266666666668,8.673599999999999,0.913264,375,500
Birman_167,Birman,cat,train,187500,50000,121352,16148,26.666666666666668,64.72106666666667,8.612266666666667,0.9138773333333333,375,500
samoyed_133,samoyed,dog,train,166500,67491,75550,23459,40.535135135135135,45.37537537537538,14.08948948948949,0.8591051051051051,333,500
British_Shorthair_163,British_Shorthair,cat,train,182500,22430,148460,11610,12.29041095890411,81.34794520547945,6.361643835616439,0.9363835616438356,365,500
english_cocker_spaniel_112,english_cocker_spaniel,dog,train,184500,60727,95086,28687,32.914363143631434,51.53712737127372,15.548509485094849,0.8445149051490515,500,369
Siamese_103,Siamese,cat,train,155000,32919,101435,20646,21.238064516129032,65.44193548387098,13.320000000000002,0.8668,310,500
miniature_pinscher_148,miniature_pinscher,dog,train,67500,9234,53294,4972,13.68,78.95407407407407,7.365925925925926,0.9263407407407407,225,300
pomeranian_137,pomeranian,dog,train,67500,33795,28361,5344,50.06666666666667,42.0162962962963,7.917037037037038,0.9208296296296297,225,300
great_pyrenees_108,great_pyrenees,dog,train,237500,85957,87738,63805,36.19242105263158,36.94231578947368,26.865263157894738,0.7313473684210526,475,500
Abyssinian_15,Abyssinian,cat,train,201294,96777,55830,48687,48.07743896986497,27.735550985126235,24.187010045008794,0.7581298995499121,422,477
Russian_Blue_12,Russian_Blue,cat,train,540000,219791,227135,93074,40.70203703703704,42.06203703703704,17.235925925925926,0.8276407407407408,900,600
havanese_171,havanese,dog,train,187500,97782,69088,20630,52.1504,36.84693333333333,11.002666666666666,0.8899733333333333,375,500
Bengal_127,Bengal,cat,train,186000,42864,122389,20747,23.04516129032258,65.80053763440861,11.154301075268817,0.8884569892473119,372,500
english_setter_13,english_setter,dog,train,166000,148715,6406,10879,89.58734939759037,3.859036144578313,6.5536144578313245,0.9344638554216868,500,332
yorkshire_terrier_105,yorkshire_terrier,dog,train,166500,29174,122356,14970,17.52192192192192,73.48708708708709,8.99099099099099,0.9100900900900901,333,500
scottish_terrier_120,scottish_terrier,dog,train,208000,73189,102845,31966,35.18701923076923,49.44471153846154,15.36826923076923,0.8463173076923077,500,416
Russian_Blue_129,Russian_Blue,cat,train,161500,49700,94161,17639,30.77399380804954,58.304024767801856,10.921981424148607,0.8907801857585139,323,500
japanese_chin_151,japanese_chin,dog,train,233500,86928,118068,28504,37.22826552462527,50.5644539614561,12.20728051391863,0.8779271948608137,500,467
staffordshire_bull_terrier_166,staffordshire_bull_terrier,dog,train,166500,35410,106922,24168,21.26726726726727,64.21741741741742,14.515315315315316,0.8548468468468469,500,333
havanese_135,havanese,dog,train,228500,144422,58437,25641,63.20437636761488,25.57417943107221,11.221444201312911,0.8877855579868709,457,500
Bombay_132,Bombay,cat,train,270000,92391,150367,27242,34.218888888888884,55.69148148148149,10.089629629629629,0.8991037037037037,450,600
pug_10,pug,dog,train,166500,48182,96605,21713,28.938138138138136,58.02102102102103,13.040840840840842,0.8695915915915916,500,333
english_cocker_spaniel_107,english_cocker_spaniel,dog,train,190000,16986,152501,20513,8.94,80.26368421052632,10.796315789473685,0.8920368421052631,380,500
Bombay_136,Bombay,cat,train,36400,15744,14648,6008,43.252747252747255,40.24175824175824,16.505494505494507,0.834945054945055,182,200
Siamese_100,Siamese,cat,train,187500,29457,139948,18095,15.7104,74.63893333333334,9.650666666666668,0.9034933333333334,375,500
Abyssinian_13,Abyssinian,cat,train,68600,18542,40681,9377,27.02915451895044,59.30174927113703,13.669096209912537,0.8633090379008747,280,245
yorkshire_terrier_124,yorkshire_terrier,dog,train,67500,33759,28150,5591,50.013333333333335,41.7037037037037,8.282962962962962,0.9171703703703704,225,300
american_bulldog_139,american_bulldog,dog,train,167000,16836,121186,28978,10.081437125748502,72.56646706586827,17.352095808383233,0.8264790419161676,500,334
leonberger_138,leonberger,dog,train,166500,34531,118799,13170,20.739339339339338,71.35075075075075,7.90990990990991,0.9209009009009009,333,500
american_pit_bull_terrier_149,american_pit_bull_terrier,dog,train,67200,34778,21996,10426,51.75297619047618,32.73214285714286,15.514880952380953,0.8448511904761905,300,224
Ragdoll_115,Ragdoll,cat,train,166500,58955,81466,26079,35.40840840840841,48.92852852852853,15.663063063063062,0.8433693693693693,333,500
samoyed_104,samoyed,dog,train,166500,28900,123567,14033,17.35735735735736,74.2144144144144,8.428228228228228,0.9157177177177177,333,500
shiba_inu_125,shiba_inu,dog,train,166000,23825,126905,15270,14.352409638554217,76.4487951807229,9.198795180722891,0.908012048192771,332,500
Bombay_106,Bombay,cat,train,41750,12868,22740,6142,30.821556886227548,54.467065868263475,14.711377245508983,0.8528862275449102,250,167
saint_bernard_16,saint_bernard,dog,train,187500,15943,156400,15157,8.502933333333333,83.41333333333333,8.083733333333333,0.9191626666666667,375,500
Bombay_1,Bombay,cat,train,50325,10102,33678,6545,20.073522106308992,66.92101341281669,13.005464480874318,0.8699453551912568,275,183
havanese_142,havanese,dog,train,155500,66564,70775,18161,42.8064308681672,45.51446945337621,11.679099678456591,0.883209003215434,311,500
keeshond_132,keeshond,dog,train,187500,102010,68643,16847,54.40533333333334,36.6096,8.985066666666667,0.9101493333333334,375,500
Russian_Blue_178,Russian_Blue,cat,train,187500,55400,103745,28355,29.546666666666667,55.33066666666666,15.122666666666667,0.8487733333333334,500,375
boxer_147,boxer,dog,train,187500,95376,73674,18450,50.867200000000004,39.2928,9.84,0.9016,375,500
american_pit_bull_terrier_151,american_pit_bull_terrier,dog,train,88200,16750,61127,10323,18.99092970521542,69.30498866213152,11.704081632653061,0.8829591836734694,294,300
newfoundland_170,newfoundland,dog,train,187500,46656,102753,38091,24.8832,54.80159999999999,20.3152,0.796848,375,500
Ragdoll_159,Ragdoll,cat,train,211500,65912,106952,38636,31.16406619385343,50.56832151300237,18.267612293144207,0.8173238770685579,423,500
english_cocker_spaniel_106,english_cocker_spaniel,dog,train,166500,29403,115298,21799,17.65945945945946,69.24804804804805,13.092492492492491,0.8690750750750751,333,500
Persian_165,Persian,cat,train,166500,132677,17505,16318,79.68588588588588,10.513513513513512,9.800600600600601,0.901993993993994,333,500
newfoundland_17,newfoundland,dog,train,187500,29214,128759,29527,15.5808,68.67146666666667,15.747733333333333,0.8425226666666666,500,375
Abyssinian_159,Abyssinian,cat,train,61305,14131,38247,8927,23.050322159693337,62.38805970149254,14.561618138814126,0.8543838186118587,201,305
staffordshire_bull_terrier_133,staffordshire_bull_terrier,dog,train,235500,60869,153496,21135,25.846709129511673,65.1787685774947,8.974522292993631,0.9102547770700637,471,500
Sphynx_124,Sphynx,cat,train,187500,58192,109418,19890,31.035733333333333,58.35626666666667,10.607999999999999,0.89392,375,500
leonberger_136,leonberger,dog,train,211500,58924,126829,25747,27.86004728132388,59.966430260047275,12.173522458628842,0.8782647754137116,423,500
american_bulldog_11,american_bulldog,dog,train,187500,42352,121277,23871,22.587733333333336,64.68106666666667,12.731200000000001,0.872688,375,500
english_setter_103,english_setter,dog,train,166500,78710,54914,32876,47.273273273273276,32.98138138138138,19.745345345345346,0.8025465465465466,500,333
wheaten_terrier_127,wheaten_terrier,dog,train,221000,43702,153031,24267,19.77466063348416,69.2447963800905,10.98054298642534,0.8901945701357467,442,500
beagle_144,beagle,dog,train,187500,93227,76164,18109,49.72106666666667,40.6208,9.658133333333334,0.9034186666666667,375,500
great_pyrenees_146,great_pyrenees,dog,train,187500,48547,117252,21701,25.891733333333335,62.5344,11.573866666666667,0.8842613333333333,375,500
Persian_18,Persian,cat,train,187500,74436,84795,28269,39.699200000000005,45.224,15.076800000000002,0.849232,375,500
wheaten_terrier_125,wheaten_terrier,dog,train,187500,83749,85002,18749,44.666133333333335,45.3344,9.999466666666667,0.9000053333333333,375,500
great_pyrenees_116,great_pyrenees,dog,train,192000,75631,96366,20003,39.39114583333333,50.190625,10.418229166666666,0.8958177083333333,500,384
english_setter_159,english_setter,dog,train,187500,25269,147578,14653,13.4768,78.70826666666667,7.814933333333333,0.9218506666666667,375,500
pug_17,pug,dog,train,187500,57489,111196,18815,30.6608,59.30453333333333,10.034666666666666,0.8996533333333333,375,500
Sphynx_17,Sphynx,cat,train,250000,118348,103853,27799,47.3392,41.5412,11.1196,0.888804,500,500
german_shorthaired_140,german_shorthaired,dog,train,166500,15324,132676,18500,9.203603603603604,79.68528528528529,11.11111111111111,0.8888888888888888,500,333
Abyssinian_164,Abyssinian,cat,train,164000,8631,147748,7621,5.26280487804878,90.09024390243903,4.646951219512195,0.953530487804878,328,500
Persian_17,Persian,cat,train,187500,140724,29790,16986,75.05279999999999,15.888,9.0592,0.909408,500,375
american_pit_bull_terrier_144,american_pit_bull_terrier,dog,train,52200,9014,37684,5502,17.268199233716473,72.19157088122606,10.540229885057471,0.8945977011494253,174,300
Ragdoll_164,Ragdoll,cat,train,166500,23020,131442,12038,13.825825825825827,78.94414414414415,7.230030030030029,0.9276996996996997,333,500
newfoundland_103,newfoundland,dog,train,187500,35605,137651,14244,18.989333333333335,73.41386666666668,7.596799999999999,0.924032,375,500
pug_12,pug,dog,train,166500,108597,43784,14119,65.22342342342343,26.2966966966967,8.47987987987988,0.9152012012012012,333,500
german_shorthaired_137,german_shorthaired,dog,train,166000,64956,79561,21483,39.13012048192771,47.92831325301205,12.941566265060242,0.8705843373493976,500,332
saint_bernard_122,saint_bernard,dog,train,167000,112314,44666,10020,67.25389221556887,26.74610778443114,6.0,0.94,334,500
wheaten_terrier_14,wheaten_terrier,dog,train,167000,25192,130302,11506,15.08502994011976,78.0251497005988,6.889820359281437,0.9311017964071856,334,500
Ragdoll_130,Ragdoll,cat,train,167500,43030,97454,27016,25.68955223880597,58.18149253731343,16.1289552238806,0.8387104477611941,335,500
Siamese_114,Siamese,cat,train,181000,39607,118355,23038,21.882320441988952,65.38950276243094,12.72817679558011,0.8727182320441988,500,362
Sphynx_128,Sphynx,cat,train,140500,14451,116185,9864,10.285409252669039,82.69395017793593,7.020640569395018,0.9297935943060498,281,500
Ragdoll_140,Ragdoll,cat,train,187500,71760,91210,24530,38.272,48.64533333333333,13.082666666666668,0.8691733333333334,375,500
Maine_Coon_148,Maine_Coon,cat,train,187500,38859,125063,23578,20.7248,66.70026666666666,12.574933333333332,0.8742506666666666,375,500
Maine_Coon_119,Maine_Coon,cat,train,166500,35291,105872,25337,21.195795795795796,63.58678678678679,15.217417417417417,0.8478258258258258,333,500
shiba_inu_153,shiba_inu,dog,train,208000,72105,113399,22496,34.66586538461539,54.518750000000004,10.815384615384616,0.8918461538461538,416,500
scottish_terrier_143,scottish_terrier,dog,train,204646,36334,137175,31137,17.754561535529646,67.0303841756008,15.21505428886956,0.8478494571113044,442,463
yorkshire_terrier_122,yorkshire_terrier,dog,train,73500,24264,41997,7239,33.01224489795918,57.13877551020408,9.848979591836734,0.9015102040816326,245,300
english_setter_164,english_setter,dog,train,187500,29992,147090,10418,15.995733333333334,78.448,5.556266666666667,0.9444373333333334,375,500
Abyssinian_109,Abyssinian,cat,train,126900,37598,58654,30648,29.628053585500393,46.22064617809299,24.15130023640662,0.7584869976359339,450,282
shiba_inu_116,shiba_inu,dog,train,166500,29307,118220,18973,17.601801801801802,71.003003003003,11.395195195195196,0.886048048048048,500,333
american_pit_bull_terrier_169,american_pit_bull_terrier,dog,train,67500,25979,28069,13452,38.48740740740741,41.583703703703705,19.92888888888889,0.8007111111111112,225,300
havanese_15,havanese,dog,train,178500,70966,81615,25919,39.75686274509804,45.72268907563025,14.520448179271709,0.854795518207283,500,357
Persian_111,Persian,cat,train,187500,63261,100503,23736,33.739200000000004,53.601600000000005,12.6592,0.873408,500,375
Bombay_145,Bombay,cat,train,168500,74996,61706,31798,44.5080118694362,36.62077151335312,18.87121661721068,0.8112878338278932,337,500
