image_name,breed,species,class_id,species_id,breed_id,split,image_path,bbox_path,trimap_path,has_bbox,has_trimap
samoyed_127,samoyed,dog,30,2,30,train,images/dog/samoyed_127.jpg,annotations/xmls/samoyed_127.xml,annotations/trimaps/samoyed_127.png,True,True
boxer_108,boxer,dog,9,2,9,train,images/dog/boxer_108.jpg,annotations/xmls/boxer_108.xml,annotations/trimaps/boxer_108.png,True,True
havanese_153,havanese,dog,17,2,17,train,images/dog/havanese_153.jpg,annotations/xmls/havanese_153.xml,annotations/trimaps/havanese_153.png,True,True
Birman_164,Birman,cat,7,1,7,train,images/cat/Birman_164.jpg,annotations/xmls/Birman_164.xml,annotations/trimaps/Birman_164.png,True,True
wheaten_terrier_10,wheaten_terrier,dog,36,2,36,train,images/dog/wheaten_terrier_10.jpg,annotations/xmls/wheaten_terrier_10.xml,annotations/trimaps/wheaten_terrier_10.png,True,True
english_cocker_spaniel_136,english_cocker_spaniel,dog,13,2,13,train,images/dog/english_cocker_spaniel_136.jpg,annotations/xmls/english_cocker_spaniel_136.xml,annotations/trimaps/english_cocker_spaniel_136.png,True,True
english_setter_105,english_setter,dog,14,2,14,train,images/dog/english_setter_105.jpg,annotations/xmls/english_setter_105.xml,annotations/trimaps/english_setter_105.png,True,True
chihuahua_104,chihuahua,dog,11,2,11,train,images/dog/chihuahua_104.jpg,annotations/xmls/chihuahua_104.xml,annotations/trimaps/chihuahua_104.png,True,True
boxer_17,boxer,dog,9,2,9,train,images/dog/boxer_17.jpg,annotations/xmls/boxer_17.xml,annotations/trimaps/boxer_17.png,True,True
staffordshire_bull_terrier_141,staffordshire_bull_terrier,dog,35,2,35,train,images/dog/staffordshire_bull_terrier_141.jpg,annotations/xmls/staffordshire_bull_terrier_141.xml,annotations/trimaps/staffordshire_bull_terrier_141.png,True,True
Abyssinian_117,Abyssinian,cat,1,1,1,train,images/cat/Abyssinian_117.jpg,annotations/xmls/Abyssinian_117.xml,annotations/trimaps/Abyssinian_117.png,True,True
Bengal_104,Bengal,cat,6,1,6,train,images/cat/Bengal_104.jpg,annotations/xmls/Bengal_104.xml,annotations/trimaps/Bengal_104.png,True,True
Persian_100,Persian,cat,24,1,24,train,images/cat/Persian_100.jpg,annotations/xmls/Persian_100.xml,annotations/trimaps/Persian_100.png,True,True
samoyed_125,samoyed,dog,30,2,30,train,images/dog/samoyed_125.jpg,annotations/xmls/samoyed_125.xml,annotations/trimaps/samoyed_125.png,True,True
pug_117,pug,dog,26,2,26,train,images/dog/pug_117.jpg,annotations/xmls/pug_117.xml,annotations/trimaps/pug_117.png,True,True
english_setter_118,english_setter,dog,14,2,14,train,images/dog/english_setter_118.jpg,annotations/xmls/english_setter_118.xml,annotations/trimaps/english_setter_118.png,True,True
staffordshire_bull_terrier_144,staffordshire_bull_terrier,dog,35,2,35,train,images/dog/staffordshire_bull_terrier_144.jpg,annotations/xmls/staffordshire_bull_terrier_144.xml,annotations/trimaps/staffordshire_bull_terrier_144.png,True,True
Bengal_124,Bengal,cat,6,1,6,train,images/cat/Bengal_124.jpg,annotations/xmls/Bengal_124.xml,annotations/trimaps/Bengal_124.png,True,True
american_bulldog_150,american_bulldog,dog,2,2,2,train,images/dog/american_bulldog_150.jpg,annotations/xmls/american_bulldog_150.xml,annotations/trimaps/american_bulldog_150.png,True,True
chihuahua_126,chihuahua,dog,11,2,11,train,images/dog/chihuahua_126.jpg,annotations/xmls/chihuahua_126.xml,annotations/trimaps/chihuahua_126.png,True,True
Ragdoll_139,Ragdoll,cat,27,1,27,train,images/cat/Ragdoll_139.jpg,annotations/xmls/Ragdoll_139.xml,annotations/trimaps/Ragdoll_139.png,True,True
havanese_132,havanese,dog,17,2,17,train,images/dog/havanese_132.jpg,annotations/xmls/havanese_132.xml,annotations/trimaps/havanese_132.png,True,True
Bombay_152,Bombay,cat,8,1,8,train,images/cat/Bombay_152.jpg,annotations/xmls/Bombay_152.xml,annotations/trimaps/Bombay_152.png,True,True
german_shorthaired_136,german_shorthaired,dog,15,2,15,train,images/dog/german_shorthaired_136.jpg,annotations/xmls/german_shorthaired_136.xml,annotations/trimaps/german_shorthaired_136.png,True,True
Maine_Coon_145,Maine_Coon,cat,21,1,21,train,images/cat/Maine_Coon_145.jpg,annotations/xmls/Maine_Coon_145.xml,annotations/trimaps/Maine_Coon_145.png,True,True
pug_155,pug,dog,26,2,26,train,images/dog/pug_155.jpg,annotations/xmls/pug_155.xml,annotations/trimaps/pug_155.png,True,True
scottish_terrier_17,scottish_terrier,dog,31,2,31,train,images/dog/scottish_terrier_17.jpg,annotations/xmls/scottish_terrier_17.xml,annotations/trimaps/scottish_terrier_17.png,True,True
yorkshire_terrier_136,yorkshire_terrier,dog,37,2,37,train,images/dog/yorkshire_terrier_136.jpg,annotations/xmls/yorkshire_terrier_136.xml,annotations/trimaps/yorkshire_terrier_136.png,True,True
saint_bernard_127,saint_bernard,dog,29,2,29,train,images/dog/saint_bernard_127.jpg,annotations/xmls/saint_bernard_127.xml,annotations/trimaps/saint_bernard_127.png,True,True
wheaten_terrier_114,wheaten_terrier,dog,36,2,36,train,images/dog/wheaten_terrier_114.jpg,annotations/xmls/wheaten_terrier_114.xml,annotations/trimaps/wheaten_terrier_114.png,True,True
Ragdoll_122,Ragdoll,cat,27,1,27,train,images/cat/Ragdoll_122.jpg,annotations/xmls/Ragdoll_122.xml,annotations/trimaps/Ragdoll_122.png,True,True
Ragdoll_100,Ragdoll,cat,27,1,27,train,images/cat/Ragdoll_100.jpg,annotations/xmls/Ragdoll_100.xml,annotations/trimaps/Ragdoll_100.png,True,True
wheaten_terrier_110,wheaten_terrier,dog,36,2,36,train,images/dog/wheaten_terrier_110.jpg,annotations/xmls/wheaten_terrier_110.xml,annotations/trimaps/wheaten_terrier_110.png,True,True
great_pyrenees_104,great_pyrenees,dog,16,2,16,train,images/dog/great_pyrenees_104.jpg,annotations/xmls/great_pyrenees_104.xml,annotations/trimaps/great_pyrenees_104.png,True,True
newfoundland_16,newfoundland,dog,23,2,23,train,images/dog/newfoundland_16.jpg,annotations/xmls/newfoundland_16.xml,annotations/trimaps/newfoundland_16.png,True,True
staffordshire_bull_terrier_135,staffordshire_bull_terrier,dog,35,2,35,train,images/dog/staffordshire_bull_terrier_135.jpg,annotations/xmls/staffordshire_bull_terrier_135.xml,annotations/trimaps/staffordshire_bull_terrier_135.png,True,True
american_bulldog_121,american_bulldog,dog,2,2,2,train,images/dog/american_bulldog_121.jpg,annotations/xmls/american_bulldog_121.xml,annotations/trimaps/american_bulldog_121.png,True,True
pomeranian_153,pomeranian,dog,25,2,25,train,images/dog/pomeranian_153.jpg,annotations/xmls/pomeranian_153.xml,annotations/trimaps/pomeranian_153.png,True,True
miniature_pinscher_11,miniature_pinscher,dog,22,2,22,train,images/dog/miniature_pinscher_11.jpg,annotations/xmls/miniature_pinscher_11.xml,annotations/trimaps/miniature_pinscher_11.png,True,True
pug_173,pug,dog,26,2,26,train,images/dog/pug_173.jpg,annotations/xmls/pug_173.xml,annotations/trimaps/pug_173.png,True,True
havanese_130,havanese,dog,17,2,17,train,images/dog/havanese_130.jpg,annotations/xmls/havanese_130.xml,annotations/trimaps/havanese_130.png,True,True
english_setter_143,english_setter,dog,14,2,14,train,images/dog/english_setter_143.jpg,annotations/xmls/english_setter_143.xml,annotations/trimaps/english_setter_143.png,True,True
newfoundland_138,newfoundland,dog,23,2,23,train,images/dog/newfoundland_138.jpg,annotations/xmls/newfoundland_138.xml,annotations/trimaps/newfoundland_138.png,True,True
British_Shorthair_165,British_Shorthair,cat,10,1,10,train,images/cat/British_Shorthair_165.jpg,annotations/xmls/British_Shorthair_165.xml,annotations/trimaps/British_Shorthair_165.png,True,True
chihuahua_125,chihuahua,dog,11,2,11,train,images/dog/chihuahua_125.jpg,annotations/xmls/chihuahua_125.xml,annotations/trimaps/chihuahua_125.png,True,True
english_setter_144,english_setter,dog,14,2,14,train,images/dog/english_setter_144.jpg,annotations/xmls/english_setter_144.xml,annotations/trimaps/english_setter_144.png,True,True
beagle_128,beagle,dog,5,2,5,train,images/dog/beagle_128.jpg,annotations/xmls/beagle_128.xml,annotations/trimaps/beagle_128.png,True,True
german_shorthaired_15,german_shorthaired,dog,15,2,15,train,images/dog/german_shorthaired_15.jpg,annotations/xmls/german_shorthaired_15.xml,annotations/trimaps/german_shorthaired_15.png,True,True
Ragdoll_148,Ragdoll,cat,27,1,27,train,images/cat/Ragdoll_148.jpg,annotations/xmls/Ragdoll_148.xml,annotations/trimaps/Ragdoll_148.png,True,True
great_pyrenees_103,great_pyrenees,dog,16,2,16,train,images/dog/great_pyrenees_103.jpg,annotations/xmls/great_pyrenees_103.xml,annotations/trimaps/great_pyrenees_103.png,True,True
american_pit_bull_terrier_10,american_pit_bull_terrier,dog,3,2,3,train,images/dog/american_pit_bull_terrier_10.jpg,annotations/xmls/american_pit_bull_terrier_10.xml,annotations/trimaps/american_pit_bull_terrier_10.png,True,True
chihuahua_120,chihuahua,dog,11,2,11,train,images/dog/chihuahua_120.jpg,annotations/xmls/chihuahua_120.xml,annotations/trimaps/chihuahua_120.png,True,True
wheaten_terrier_138,wheaten_terrier,dog,36,2,36,train,images/dog/wheaten_terrier_138.jpg,annotations/xmls/wheaten_terrier_138.xml,annotations/trimaps/wheaten_terrier_138.png,True,True
boxer_111,boxer,dog,9,2,9,train,images/dog/boxer_111.jpg,annotations/xmls/boxer_111.xml,annotations/trimaps/boxer_111.png,True,True
chihuahua_138,chihuahua,dog,11,2,11,train,images/dog/chihuahua_138.jpg,annotations/xmls/chihuahua_138.xml,annotations/trimaps/chihuahua_138.png,True,True
havanese_166,havanese,dog,17,2,17,train,images/dog/havanese_166.jpg,annotations/xmls/havanese_166.xml,annotations/trimaps/havanese_166.png,True,True
leonberger_152,leonberger,dog,20,2,20,train,images/dog/leonberger_152.jpg,annotations/xmls/leonberger_152.xml,annotations/trimaps/leonberger_152.png,True,True
miniature_pinscher_124,miniature_pinscher,dog,22,2,22,train,images/dog/miniature_pinscher_124.jpg,annotations/xmls/miniature_pinscher_124.xml,annotations/trimaps/miniature_pinscher_124.png,True,True
Maine_Coon_136,Maine_Coon,cat,21,1,21,train,images/cat/Maine_Coon_136.jpg,annotations/xmls/Maine_Coon_136.xml,annotations/trimaps/Maine_Coon_136.png,True,True
english_setter_119,english_setter,dog,14,2,14,train,images/dog/english_setter_119.jpg,annotations/xmls/english_setter_119.xml,annotations/trimaps/english_setter_119.png,True,True
pomeranian_150,pomeranian,dog,25,2,25,train,images/dog/pomeranian_150.jpg,annotations/xmls/pomeranian_150.xml,annotations/trimaps/pomeranian_150.png,True,True
yorkshire_terrier_110,yorkshire_terrier,dog,37,2,37,train,images/dog/yorkshire_terrier_110.jpg,annotations/xmls/yorkshire_terrier_110.xml,annotations/trimaps/yorkshire_terrier_110.png,True,True
Abyssinian_131,Abyssinian,cat,1,1,1,train,images/cat/Abyssinian_131.jpg,annotations/xmls/Abyssinian_131.xml,annotations/trimaps/Abyssinian_131.png,True,True
japanese_chin_163,japanese_chin,dog,18,2,18,train,images/dog/japanese_chin_163.jpg,annotations/xmls/japanese_chin_163.xml,annotations/trimaps/japanese_chin_163.png,True,True
Russian_Blue_106,Russian_Blue,cat,28,1,28,train,images/cat/Russian_Blue_106.jpg,annotations/xmls/Russian_Blue_106.xml,annotations/trimaps/Russian_Blue_106.png,True,True
american_bulldog_101,american_bulldog,dog,2,2,2,train,images/dog/american_bulldog_101.jpg,annotations/xmls/american_bulldog_101.xml,annotations/trimaps/american_bulldog_101.png,True,True
havanese_124,havanese,dog,17,2,17,train,images/dog/havanese_124.jpg,annotations/xmls/havanese_124.xml,annotations/trimaps/havanese_124.png,True,True
Siamese_173,Siamese,cat,33,1,33,train,images/cat/Siamese_173.jpg,annotations/xmls/Siamese_173.xml,annotations/trimaps/Siamese_173.png,True,True
keeshond_127,keeshond,dog,19,2,19,train,images/dog/keeshond_127.jpg,annotations/xmls/keeshond_127.xml,annotations/trimaps/keeshond_127.png,True,True
newfoundland_113,newfoundland,dog,23,2,23,train,images/dog/newfoundland_113.jpg,annotations/xmls/newfoundland_113.xml,annotations/trimaps/newfoundland_113.png,True,True
japanese_chin_133,japanese_chin,dog,18,2,18,train,images/dog/japanese_chin_133.jpg,annotations/xmls/japanese_chin_133.xml,annotations/trimaps/japanese_chin_133.png,True,True
samoyed_12,samoyed,dog,30,2,30,train,images/dog/samoyed_12.jpg,annotations/xmls/samoyed_12.xml,annotations/trimaps/samoyed_12.png,True,True
Bombay_153,Bombay,cat,8,1,8,train,images/cat/Bombay_153.jpg,annotations/xmls/Bombay_153.xml,annotations/trimaps/Bombay_153.png,True,True
german_shorthaired_107,german_shorthaired,dog,15,2,15,train,images/dog/german_shorthaired_107.jpg,annotations/xmls/german_shorthaired_107.xml,annotations/trimaps/german_shorthaired_107.png,True,True
Birman_120,Birman,cat,7,1,7,train,images/cat/Birman_120.jpg,annotations/xmls/Birman_120.xml,annotations/trimaps/Birman_120.png,True,True
Birman_167,Birman,cat,7,1,7,train,images/cat/Birman_167.jpg,annotations/xmls/Birman_167.xml,annotations/trimaps/Birman_167.png,True,True
samoyed_133,samoyed,dog,30,2,30,train,images/dog/samoyed_133.jpg,annotations/xmls/samoyed_133.xml,annotations/trimaps/samoyed_133.png,True,True
British_Shorthair_163,British_Shorthair,cat,10,1,10,train,images/cat/British_Shorthair_163.jpg,annotations/xmls/British_Shorthair_163.xml,annotations/trimaps/British_Shorthair_163.png,True,True
english_cocker_spaniel_112,english_cocker_spaniel,dog,13,2,13,train,images/dog/english_cocker_spaniel_112.jpg,annotations/xmls/english_cocker_spaniel_112.xml,annotations/trimaps/english_cocker_spaniel_112.png,True,True
Siamese_103,Siamese,cat,33,1,33,train,images/cat/Siamese_103.jpg,annotations/xmls/Siamese_103.xml,annotations/trimaps/Siamese_103.png,True,True
miniature_pinscher_148,miniature_pinscher,dog,22,2,22,train,images/dog/miniature_pinscher_148.jpg,annotations/xmls/miniature_pinscher_148.xml,annotations/trimaps/miniature_pinscher_148.png,True,True
pomeranian_137,pomeranian,dog,25,2,25,train,images/dog/pomeranian_137.jpg,annotations/xmls/pomeranian_137.xml,annotations/trimaps/pomeranian_137.png,True,True
great_pyrenees_108,great_pyrenees,dog,16,2,16,train,images/dog/great_pyrenees_108.jpg,annotations/xmls/great_pyrenees_108.xml,annotations/trimaps/great_pyrenees_108.png,True,True
Abyssinian_15,Abyssinian,cat,1,1,1,train,images/cat/Abyssinian_15.jpg,annotations/xmls/Abyssinian_15.xml,annotations/trimaps/Abyssinian_15.png,True,True
Russian_Blue_12,Russian_Blue,cat,28,1,28,train,images/cat/Russian_Blue_12.jpg,annotations/xmls/Russian_Blue_12.xml,annotations/trimaps/Russian_Blue_12.png,True,True
havanese_171,havanese,dog,17,2,17,train,images/dog/havanese_171.jpg,annotations/xmls/havanese_171.xml,annotations/trimaps/havanese_171.png,True,True
Bengal_127,Bengal,cat,6,1,6,train,images/cat/Bengal_127.jpg,annotations/xmls/Bengal_127.xml,annotations/trimaps/Bengal_127.png,True,True
english_setter_13,english_setter,dog,14,2,14,train,images/dog/english_setter_13.jpg,annotations/xmls/english_setter_13.xml,annotations/trimaps/english_setter_13.png,True,True
yorkshire_terrier_105,yorkshire_terrier,dog,37,2,37,train,images/dog/yorkshire_terrier_105.jpg,annotations/xmls/yorkshire_terrier_105.xml,annotations/trimaps/yorkshire_terrier_105.png,True,True
scottish_terrier_120,scottish_terrier,dog,31,2,31,train,images/dog/scottish_terrier_120.jpg,annotations/xmls/scottish_terrier_120.xml,annotations/trimaps/scottish_terrier_120.png,True,True
Russian_Blue_129,Russian_Blue,cat,28,1,28,train,images/cat/Russian_Blue_129.jpg,annotations/xmls/Russian_Blue_129.xml,annotations/trimaps/Russian_Blue_129.png,True,True
japanese_chin_151,japanese_chin,dog,18,2,18,train,images/dog/japanese_chin_151.jpg,annotations/xmls/japanese_chin_151.xml,annotations/trimaps/japanese_chin_151.png,True,True
staffordshire_bull_terrier_166,staffordshire_bull_terrier,dog,35,2,35,train,images/dog/staffordshire_bull_terrier_166.jpg,annotations/xmls/staffordshire_bull_terrier_166.xml,annotations/trimaps/staffordshire_bull_terrier_166.png,True,True
havanese_135,havanese,dog,17,2,17,train,images/dog/havanese_135.jpg,annotations/xmls/havanese_135.xml,annotations/trimaps/havanese_135.png,True,True
Bombay_132,Bombay,cat,8,1,8,train,images/cat/Bombay_132.jpg,annotations/xmls/Bombay_132.xml,annotations/trimaps/Bombay_132.png,True,True
pug_10,pug,dog,26,2,26,train,images/dog/pug_10.jpg,annotations/xmls/pug_10.xml,annotations/trimaps/pug_10.png,True,True
english_cocker_spaniel_107,english_cocker_spaniel,dog,13,2,13,train,images/dog/english_cocker_spaniel_107.jpg,annotations/xmls/english_cocker_spaniel_107.xml,annotations/trimaps/english_cocker_spaniel_107.png,True,True
Bombay_136,Bombay,cat,8,1,8,train,images/cat/Bombay_136.jpg,annotations/xmls/Bombay_136.xml,annotations/trimaps/Bombay_136.png,True,True
Siamese_100,Siamese,cat,33,1,33,train,images/cat/Siamese_100.jpg,annotations/xmls/Siamese_100.xml,annotations/trimaps/Siamese_100.png,True,True
Abyssinian_13,Abyssinian,cat,1,1,1,train,images/cat/Abyssinian_13.jpg,annotations/xmls/Abyssinian_13.xml,annotations/trimaps/Abyssinian_13.png,True,True
yorkshire_terrier_124,yorkshire_terrier,dog,37,2,37,train,images/dog/yorkshire_terrier_124.jpg,annotations/xmls/yorkshire_terrier_124.xml,annotations/trimaps/yorkshire_terrier_124.png,True,True
american_bulldog_139,american_bulldog,dog,2,2,2,train,images/dog/american_bulldog_139.jpg,annotations/xmls/american_bulldog_139.xml,annotations/trimaps/american_bulldog_139.png,True,True
leonberger_138,leonberger,dog,20,2,20,train,images/dog/leonberger_138.jpg,annotations/xmls/leonberger_138.xml,annotations/trimaps/leonberger_138.png,True,True
american_pit_bull_terrier_149,american_pit_bull_terrier,dog,3,2,3,train,images/dog/american_pit_bull_terrier_149.jpg,annotations/xmls/american_pit_bull_terrier_149.xml,annotations/trimaps/american_pit_bull_terrier_149.png,True,True
Ragdoll_115,Ragdoll,cat,27,1,27,train,images/cat/Ragdoll_115.jpg,annotations/xmls/Ragdoll_115.xml,annotations/trimaps/Ragdoll_115.png,True,True
samoyed_104,samoyed,dog,30,2,30,train,images/dog/samoyed_104.jpg,annotations/xmls/samoyed_104.xml,annotations/trimaps/samoyed_104.png,True,True
shiba_inu_125,shiba_inu,dog,32,2,32,train,images/dog/shiba_inu_125.jpg,annotations/xmls/shiba_inu_125.xml,annotations/trimaps/shiba_inu_125.png,True,True
Bombay_106,Bombay,cat,8,1,8,train,images/cat/Bombay_106.jpg,annotations/xmls/Bombay_106.xml,annotations/trimaps/Bombay_106.png,True,True
saint_bernard_16,saint_bernard,dog,29,2,29,train,images/dog/saint_bernard_16.jpg,annotations/xmls/saint_bernard_16.xml,annotations/trimaps/saint_bernard_16.png,True,True
Bombay_1,Bombay,cat,8,1,8,train,images/cat/Bombay_1.jpg,annotations/xmls/Bombay_1.xml,annotations/trimaps/Bombay_1.png,True,True
havanese_142,havanese,dog,17,2,17,train,images/dog/havanese_142.jpg,annotations/xmls/havanese_142.xml,annotations/trimaps/havanese_142.png,True,True
keeshond_132,keeshond,dog,19,2,19,train,images/dog/keeshond_132.jpg,annotations/xmls/keeshond_132.xml,annotations/trimaps/keeshond_132.png,True,True
Russian_Blue_178,Russian_Blue,cat,28,1,28,train,images/cat/Russian_Blue_178.jpg,annotations/xmls/Russian_Blue_178.xml,annotations/trimaps/Russian_Blue_178.png,True,True
boxer_147,boxer,dog,9,2,9,train,images/dog/boxer_147.jpg,annotations/xmls/boxer_147.xml,annotations/trimaps/boxer_147.png,True,True
american_pit_bull_terrier_151,american_pit_bull_terrier,dog,3,2,3,train,images/dog/american_pit_bull_terrier_151.jpg,annotations/xmls/american_pit_bull_terrier_151.xml,annotations/trimaps/american_pit_bull_terrier_151.png,True,True
newfoundland_170,newfoundland,dog,23,2,23,train,images/dog/newfoundland_170.jpg,annotations/xmls/newfoundland_170.xml,annotations/trimaps/newfoundland_170.png,True,True
