image_id,breed,species,split,width,height,area,normalized_area,aspect_ratio,center_x,center_y,xmin,ymin,xmax,ymax,size_category,diagonal,image_width,image_height
Bengal_124,Bengal,cat,train,95,106,10070,0.054285714285714284,0.8962264150943396,0.199,0.2695417789757412,52,47,147,153,large,142.3411395205195,500,371
american_bulldog_150,american_bulldog,dog,train,271,258,69918,0.41867065868263476,1.050387596899225,0.507,0.49101796407185627,118,35,389,293,large,374.1724201487865,500,334
chihuahua_126,chihuahua,dog,train,170,110,18700,0.277037037037037,1.5454545454545454,0.71,0.35555555555555557,128,25,298,135,large,202.48456731316588,300,225
Ragdoll_139,Ragdoll,cat,train,150,193,28950,0.15,0.7772020725388601,0.568,0.25259067357512954,209,1,359,194,large,244.43608571567333,500,386
havanese_132,havanese,dog,train,306,290,88740,0.4437,1.0551724137931036,0.414,0.6225,54,104,360,394,large,421.5874760948195,500,400
Bombay_152,Bombay,cat,train,218,222,48396,0.172252277904328,0.9819819819819819,0.7390625,0.4760820045558087,364,98,582,320,large,311.13983994339264,640,439
german_shorthaired_136,german_shorthaired,dog,train,344,301,103544,0.5296368286445012,1.1428571428571428,0.5396419437340153,0.331,39,15,383,316,large,457.0962699475899,391,500
Maine_Coon_145,Maine_Coon,cat,train,181,175,31675,0.19024024024024025,1.0342857142857143,0.45495495495495497,0.401,61,113,242,288,large,251.76576415390556,333,500
pug_155,pug,dog,train,146,104,15184,0.22494814814814815,1.4038461538461537,0.54,0.36444444444444446,89,30,235,134,large,179.25400971805345,300,225
scottish_terrier_17,scottish_terrier,dog,train,216,209,45144,0.27113513513513515,1.0334928229665072,0.5,0.44294294294294295,142,43,358,252,large,300.56114186634306,500,333
yorkshire_terrier_136,yorkshire_terrier,dog,train,74,89,6586,0.09757037037037038,0.8314606741573034,0.64,0.36666666666666664,155,38,229,127,large,115.74541027617467,300,225
saint_bernard_127,saint_bernard,dog,train,252,248,62496,0.3742275449101796,1.0161290322580645,0.516,0.4550898203592814,132,28,384,276,large,353.5647041207592,500,334
wheaten_terrier_114,wheaten_terrier,dog,train,75,73,5475,0.0292,1.0273972602739727,0.619,0.3453333333333333,272,93,347,166,large,104.66135867644753,500,375
Ragdoll_122,Ragdoll,cat,train,280,239,66920,0.35690666666666665,1.1715481171548117,0.522,0.38,121,23,401,262,large,368.13176988681647,500,375
Ragdoll_100,Ragdoll,cat,train,232,254,58928,0.3511716049677004,0.9133858267716536,0.6203904555314533,0.3901098901098901,170,15,402,269,large,344.0058139043583,461,364
wheaten_terrier_110,wheaten_terrier,dog,train,245,258,63210,0.37963963963963965,0.9496124031007752,0.53003003003003,0.308,54,25,299,283,large,355.7934794231058,333,500
great_pyrenees_104,great_pyrenees,dog,train,298,292,87016,0.43947474747474746,1.0205479452054795,0.346,0.48737373737373735,24,47,322,339,large,417.21457309159274,500,396
newfoundland_16,newfoundland,dog,train,275,222,61050,0.3256,1.2387387387387387,0.541,0.4106666666666667,133,43,408,265,large,353.42467372836325,500,375
staffordshire_bull_terrier_135,staffordshire_bull_terrier,dog,train,86,76,6536,0.03485866666666667,1.131578947368421,0.458,0.392,186,109,272,185,large,114.76933388322858,500,375
american_bulldog_121,american_bulldog,dog,train,109,67,7303,0.04386186186186186,1.626865671641791,0.721,0.4039039039039039,306,101,415,168,large,127.94530081249565,500,333
pomeranian_153,pomeranian,dog,train,128,115,14720,0.2180740740740741,1.1130434782608696,0.4666666666666667,0.43333333333333335,76,40,204,155,large,172.07265907168403,300,225
miniature_pinscher_11,miniature_pinscher,dog,train,306,294,89964,0.479808,1.0408163265306123,0.464,0.424,79,12,385,306,large,424.34891304208617,500,375
pug_173,pug,dog,train,197,160,31520,0.36608594657375143,1.23125,0.6567944250871081,0.55,90,85,287,245,large,253.78928267363852,287,300
havanese_130,havanese,dog,train,361,281,101441,0.5410186666666666,1.2846975088967971,0.465,0.47333333333333333,52,37,413,318,large,457.4734965000705,500,375
english_setter_143,english_setter,dog,train,172,170,29240,0.14767676767676768,1.011764705882353,0.4797979797979798,0.308,104,69,276,239,large,241.83465425782137,396,500
newfoundland_138,newfoundland,dog,train,311,302,93922,0.5640960960960961,1.0298013245033113,0.621,0.45645645645645644,155,1,466,303,large,433.50317184537414,500,333
British_Shorthair_165,British_Shorthair,cat,train,131,121,15851,0.09548795180722891,1.0826446280991735,0.641,0.3057228915662651,255,41,386,162,large,178.33115263464205,500,332
chihuahua_125,chihuahua,dog,train,167,169,28223,0.3244022988505747,0.9881656804733728,0.6913793103448276,0.295,117,4,284,173,large,237.59208741033444,290,300
english_setter_144,english_setter,dog,train,106,60,6360,0.038313253012048194,1.7666666666666666,0.708,0.2289156626506024,301,46,407,106,large,121.8031198286809,500,332
beagle_128,beagle,dog,train,186,173,32178,0.19326126126126125,1.0751445086705202,0.434,0.4009009009009009,124,47,310,220,large,254.01771591761076,500,333
german_shorthaired_15,german_shorthaired,dog,train,179,125,22375,0.13438438438438438,1.432,0.285,0.22372372372372373,53,12,232,137,large,218.32544515012444,500,333
Ragdoll_148,Ragdoll,cat,train,256,230,58880,0.29535991973915227,1.1130434782608696,0.4222222222222222,0.3363431151241535,62,34,318,264,large,344.14531814336806,450,443
great_pyrenees_103,great_pyrenees,dog,train,132,132,17424,0.092928,1.0,0.492,0.4666666666666667,180,109,312,241,large,186.67619023324855,500,375
american_pit_bull_terrier_10,american_pit_bull_terrier,dog,train,102,77,7854,0.042684782608695654,1.3246753246753247,0.716,0.3220108695652174,307,80,409,157,large,127.80062597655773,500,368
chihuahua_120,chihuahua,dog,train,103,99,10197,0.15106666666666665,1.0404040404040404,0.40166666666666667,0.2777777777777778,69,13,172,112,large,142.86357128393507,300,225
wheaten_terrier_138,wheaten_terrier,dog,train,76,100,7600,0.04053333333333333,0.76,0.274,0.43466666666666665,99,113,175,213,large,125.60254774486066,500,375
boxer_111,boxer,dog,train,205,238,48790,0.293033033033033,0.8613445378151261,0.437,0.36036036036036034,116,1,321,239,large,314.1162205299179,500,333
chihuahua_138,chihuahua,dog,train,80,86,6880,0.10192592592592592,0.9302325581395349,0.4533333333333333,0.38666666666666666,96,44,176,130,large,117.45637488020819,300,225
havanese_166,havanese,dog,train,156,198,30888,0.18607228915662652,0.7878787878787878,0.392,0.40963855421686746,118,37,274,235,large,252.07141845120006,500,332
leonberger_152,leonberger,dog,train,300,316,94800,0.488659793814433,0.9493670886075949,0.48711340206185566,0.402,39,43,339,359,large,435.72468371667907,388,500
miniature_pinscher_124,miniature_pinscher,dog,train,65,86,5590,0.21015037593984962,0.7558139534883721,0.39473684210526316,0.515,20,60,85,146,large,107.80074211247342,133,200
Maine_Coon_136,Maine_Coon,cat,train,143,159,22737,0.11283870967741935,0.89937106918239,0.41811414392059554,0.341,97,91,240,250,large,213.84573879317773,403,500
english_setter_119,english_setter,dog,train,144,117,16848,0.09655014326647564,1.2307692307692308,0.74,0.35673352435530087,298,66,442,183,large,185.53975315279473,500,349
pomeranian_150,pomeranian,dog,train,112,145,16240,0.24059259259259258,0.7724137931034483,0.5555555555555556,0.305,69,19,181,164,large,183.2184488527288,225,300
yorkshire_terrier_110,yorkshire_terrier,dog,train,146,217,31682,0.16762962962962963,0.6728110599078341,0.6613756613756614,0.645,177,214,323,431,large,261.5434954266689,378,500
Abyssinian_131,Abyssinian,cat,train,189,155,29295,0.2943629421221865,1.2193548387096773,0.35852090032154343,0.3203125,17,25,206,180,large,244.42994906516674,311,320
japanese_chin_163,japanese_chin,dog,train,224,227,50848,0.27118933333333334,0.986784140969163,0.5866666666666667,0.425,108,99,332,326,large,318.912213626258,375,500
Russian_Blue_106,Russian_Blue,cat,train,136,147,19992,0.12302769230769231,0.9251700680272109,0.3476923076923077,0.195,45,24,181,171,large,200.26232796010336,325,500
american_bulldog_101,american_bulldog,dog,train,151,143,21593,0.1292994011976048,1.055944055944056,0.487,0.3188622754491018,168,35,319,178,large,207.9663434308542,500,334
havanese_124,havanese,dog,train,227,163,37001,0.19733866666666666,1.392638036809816,0.247,0.268,10,19,237,182,large,279.46019394539894,500,375
Siamese_173,Siamese,cat,train,148,156,23088,0.1304406779661017,0.9487179487179487,0.4604519774011299,0.266,89,55,237,211,large,215.0348808914498,354,500
keeshond_127,keeshond,dog,train,122,104,12688,0.0762042042042042,1.1730769230769231,0.422,0.39039039039039036,150,78,272,182,large,160.31219541881399,500,333
newfoundland_113,newfoundland,dog,train,116,134,15544,0.08356989247311827,0.8656716417910447,0.6774193548387096,0.22,194,43,310,177,large,177.23430819116257,372,500
japanese_chin_133,japanese_chin,dog,train,131,152,19912,0.11959159159159159,0.8618421052631579,0.267,0.5165165165165165,68,96,199,248,large,200.66140635408692,500,333
samoyed_12,samoyed,dog,train,131,173,22663,0.12086933333333333,0.7572254335260116,0.46266666666666667,0.269,108,48,239,221,large,217.00230413523263,375,500
Bombay_153,Bombay,cat,train,102,107,10914,0.09408620689655173,0.9532710280373832,0.69,0.4086206896551724,225,65,327,172,large,147.82760229402356,400,290
german_shorthaired_107,german_shorthaired,dog,train,284,334,94856,0.5058986666666667,0.8502994011976048,0.4826666666666667,0.42,39,43,323,377,large,438.41989005974625,375,500
Birman_120,Birman,cat,train,288,243,69984,0.373248,1.1851851851851851,0.448,0.4493333333333333,80,47,368,290,large,376.8195854782498,500,375
Birman_167,Birman,cat,train,122,113,13786,0.07352533333333333,1.079646017699115,0.506,0.31866666666666665,192,63,314,176,large,166.29191201017565,500,375
samoyed_133,samoyed,dog,train,186,228,42408,0.2547027027027027,0.8157894736842105,0.61,0.37237237237237236,212,10,398,238,large,294.24479604574145,500,333
British_Shorthair_163,British_Shorthair,cat,train,79,90,7110,0.03895890410958904,0.8777777777777778,0.593,0.35342465753424657,257,84,336,174,large,119.75391434103521,500,365
english_cocker_spaniel_112,english_cocker_spaniel,dog,train,245,263,64435,0.34924119241192414,0.9315589353612167,0.44579945799457993,0.527,42,132,287,395,large,359.43566879206634,369,500
Siamese_103,Siamese,cat,train,162,168,27216,0.17558709677419354,0.9642857142857143,0.512,0.5096774193548387,175,74,337,242,large,233.3838040653207,500,310
miniature_pinscher_148,miniature_pinscher,dog,train,87,70,6090,0.09022222222222222,1.2428571428571429,0.49166666666666664,0.4222222222222222,104,60,191,130,large,111.66467659918243,300,225
pomeranian_137,pomeranian,dog,train,121,126,15246,0.22586666666666666,0.9603174603174603,0.405,0.3333333333333333,61,12,182,138,large,174.69115604403103,300,225
great_pyrenees_108,great_pyrenees,dog,train,166,148,24568,0.10344421052631579,1.1216216216216217,0.626,0.29473684210526313,230,66,396,214,large,222.39604313026794,500,475
Abyssinian_15,Abyssinian,cat,train,415,341,141515,0.703026419068626,1.217008797653959,0.46855345911949686,0.4419431279620853,16,16,431,357,large,537.1275453744669,477,422
Russian_Blue_12,Russian_Blue,cat,train,472,470,221840,0.4108148148148148,1.004255319148936,0.5416666666666666,0.4111111111111111,89,135,561,605,large,666.0960891643186,600,900
havanese_171,havanese,dog,train,379,265,100435,0.5356533333333333,1.430188679245283,0.465,0.5053333333333333,43,57,422,322,large,462.456484439347,500,375
Bengal_127,Bengal,cat,train,89,108,9612,0.05167741935483871,0.8240740740740741,0.319,0.1827956989247312,115,14,204,122,large,139.94641831786907,500,372
english_setter_13,english_setter,dog,train,331,485,160535,0.9670783132530121,0.6824742268041237,0.5015060240963856,0.487,1,1,332,486,large,587.1848090678096,332,500
yorkshire_terrier_105,yorkshire_terrier,dog,train,121,152,18392,0.11046246246246247,0.7960526315789473,0.463,0.3813813813813814,171,51,292,203,large,194.28072472584614,500,333
scottish_terrier_120,scottish_terrier,dog,train,225,265,59625,0.28665865384615385,0.8490566037735849,0.6598557692307693,0.345,162,40,387,305,large,347.6348659153739,416,500
Russian_Blue_129,Russian_Blue,cat,train,143,146,20878,0.12927554179566564,0.9794520547945206,0.499,0.35294117647058826,178,41,321,187,large,204.36486977951958,500,323
japanese_chin_151,japanese_chin,dog,train,268,234,62712,0.26857387580299785,1.1452991452991452,0.4411134903640257,0.436,72,101,340,335,large,355.7808314116993,467,500
staffordshire_bull_terrier_166,staffordshire_bull_terrier,dog,train,153,110,16830,0.10108108108108108,1.3909090909090909,0.46996996996997,0.238,80,64,233,174,large,188.43831882077487,333,500
havanese_135,havanese,dog,train,387,313,121131,0.5301137855579868,1.2364217252396166,0.513,0.449671772428884,63,49,450,362,large,497.7328600765676,500,457
Bombay_132,Bombay,cat,train,282,286,80652,0.2987111111111111,0.986013986013986,0.5133333333333333,0.3977777777777778,167,36,449,322,large,401.6466108409232,600,450
pug_10,pug,dog,train,125,96,12000,0.07207207207207207,1.3020833333333333,0.3978978978978979,0.17,70,37,195,133,large,157.610278852618,333,500
english_cocker_spaniel_107,english_cocker_spaniel,dog,train,131,142,18602,0.09790526315789473,0.9225352112676056,0.605,0.3763157894736842,237,72,368,214,large,193.19679086361657,500,380
Bombay_136,Bombay,cat,train,82,95,7790,0.214010989010989,0.8631578947368421,0.565,0.2774725274725275,72,3,154,98,large,125.49501982150527,200,182
Siamese_100,Siamese,cat,train,143,169,24167,0.12889066666666665,0.8461538461538461,0.553,0.3426666666666667,205,44,348,213,large,221.38202275704322,500,375
Abyssinian_13,Abyssinian,cat,train,73,71,5183,0.0755539358600583,1.028169014084507,0.7408163265306122,0.21607142857142858,145,25,218,96,large,101.83319694480774,245,280
yorkshire_terrier_124,yorkshire_terrier,dog,train,184,151,27784,0.4116148148148148,1.218543046357616,0.38,0.3711111111111111,22,8,206,159,large,238.0273093575609,300,225
american_bulldog_139,american_bulldog,dog,train,93,90,8370,0.05011976047904192,1.0333333333333334,0.5134730538922155,0.374,125,142,218,232,large,129.41792766073794,334,500
leonberger_138,leonberger,dog,train,101,77,7777,0.04670870870870871,1.3116883116883118,0.449,0.18468468468468469,174,23,275,100,large,127.00393694685216,500,333
american_pit_bull_terrier_149,american_pit_bull_terrier,dog,train,164,171,28044,0.41732142857142857,0.9590643274853801,0.5892857142857143,0.31833333333333336,50,10,214,181,large,236.93247983339052,224,300
Ragdoll_115,Ragdoll,cat,train,257,251,64507,0.38742942942942943,1.0239043824701195,0.343,0.496996996996997,43,40,300,291,large,359.23529893372114,500,333
samoyed_104,samoyed,dog,train,133,161,21413,0.1286066066066066,0.8260869565217391,0.507,0.2957957957957958,187,18,320,179,large,208.83007446246816,500,333
shiba_inu_125,shiba_inu,dog,train,108,150,16200,0.09759036144578313,0.72,0.71,0.26506024096385544,301,13,409,163,large,184.83506160899236,500,332
Bombay_106,Bombay,cat,train,73,86,6278,0.15037125748502994,0.8488372093023255,0.4161676646706587,0.3,33,32,106,118,large,112.80514172678478,167,250
saint_bernard_16,saint_bernard,dog,train,88,73,6424,0.03426133333333333,1.2054794520547945,0.306,0.6253333333333333,109,198,197,271,large,114.33722053644648,500,375
Bombay_1,Bombay,cat,train,58,56,3248,0.0645404868355688,1.0357142857142858,0.6666666666666666,0.2581818181818182,93,43,151,99,medium,80.62257748298549,183,275
havanese_142,havanese,dog,train,441,248,109368,0.7033311897106109,1.778225806451613,0.447,0.47266881028938906,3,23,444,271,large,505.9496022332659,500,311
keeshond_132,keeshond,dog,train,206,279,57474,0.306528,0.7383512544802867,0.46,0.44133333333333336,127,26,333,305,large,346.8097461144943,500,375
Russian_Blue_178,Russian_Blue,cat,train,159,171,27189,0.145008,0.9298245614035088,0.6653333333333333,0.221,170,25,329,196,large,233.49946466748057,375,500
boxer_147,boxer,dog,train,279,331,92349,0.492528,0.8429003021148036,0.461,0.444,91,1,370,332,large,432.89952644926746,500,375
american_pit_bull_terrier_151,american_pit_bull_terrier,dog,train,100,80,8000,0.09070294784580499,1.25,0.7433333333333333,0.30272108843537415,173,49,273,129,large,128.06248474865697,300,294
newfoundland_170,newfoundland,dog,train,282,254,71628,0.382016,1.110236220472441,0.548,0.3413333333333333,133,1,415,255,large,379.52602018833966,500,375
Ragdoll_159,Ragdoll,cat,train,125,136,17000,0.08037825059101655,0.9191176470588235,0.355,0.17257683215130024,115,5,240,141,large,184.7187050625897,500,423
english_cocker_spaniel_106,english_cocker_spaniel,dog,train,157,151,23707,0.1423843843843844,1.0397350993377483,0.505,0.25675675675675674,174,10,331,161,large,217.83020910791964,500,333
Persian_165,Persian,cat,train,362,264,95568,0.573981981981982,1.371212121212121,0.448,0.3993993993993994,43,1,405,265,large,448.0401767698964,500,333
newfoundland_17,newfoundland,dog,train,132,145,19140,0.10208,0.9103448275862069,0.336,0.357,60,106,192,251,large,196.08416560242696,375,500
Abyssinian_159,Abyssinian,cat,train,69,56,3864,0.06302911671152435,1.2321428571428572,0.19836065573770492,0.19900497512437812,26,12,95,68,medium,88.86506625215557,305,201
staffordshire_bull_terrier_133,staffordshire_bull_terrier,dog,train,133,136,18088,0.0768067940552017,0.9779411764705882,0.415,0.35456475583864117,141,99,274,235,large,190.22355269524328,500,471
