image_id,breed,species,split,center_x,center_y,xmin,ymin,xmax,ymax,normalized_area
staffordshire_bull_terrier_133,staffordshire_bull_terrier,dog,train,0.415,0.35456475583864117,141,99,274,235,0.0768067940552017
Sphynx_124,Sphynx,cat,train,0.331,0.43733333333333335,33,29,298,299,0.3816
leonberger_136,leonberger,dog,train,0.281,0.1536643026004728,87,26,194,104,0.03946099290780142
american_bulldog_11,american_bulldog,dog,train,0.48,0.42533333333333334,154,66,326,253,0.17154133333333332
english_setter_103,english_setter,dog,train,0.5375375375375375,0.408,41,80,317,328,0.4110990990990991
wheaten_terrier_127,wheaten_terrier,dog,train,0.678,0.2839366515837104,251,51,427,200,0.11866063348416289
beagle_144,beagle,dog,train,0.65,0.45466666666666666,150,16,500,325,0.5768
great_pyrenees_146,great_pyrenees,dog,train,0.466,0.39066666666666666,179,81,287,212,0.075456
Persian_18,Persian,cat,train,0.58,0.49466666666666664,156,89,424,282,0.27586133333333335
wheaten_terrier_125,wheaten_terrier,dog,train,0.61,0.2813333333333333,195,14,415,197,0.21472
great_pyrenees_116,great_pyrenees,dog,train,0.4296875,0.346,64,64,266,282,0.22935416666666666
english_setter_159,english_setter,dog,train,0.669,0.38533333333333336,259,58,410,231,0.13932266666666668
pug_17,pug,dog,train,0.538,0.5493333333333333,145,104,393,308,0.269824
Sphynx_17,Sphynx,cat,train,0.564,0.352,115,1,449,351,0.4676
german_shorthaired_140,german_shorthaired,dog,train,0.5555555555555556,0.417,121,146,249,271,0.0960960960960961
Abyssinian_164,Abyssinian,cat,train,0.449,0.6112804878048781,189,166,260,235,0.029871951219512194
Persian_17,Persian,cat,train,0.5013333333333333,0.553,1,100,375,453,0.7041173333333334
american_pit_bull_terrier_144,american_pit_bull_terrier,dog,train,0.64,0.29022988505747127,156,20,228,81,0.08413793103448276
Ragdoll_164,Ragdoll,cat,train,0.462,0.26876876876876876,202,53,260,126,0.02542942942942943
newfoundland_103,newfoundland,dog,train,0.484,0.25733333333333336,181,41,303,152,0.072224
pug_12,pug,dog,train,0.538,0.466966966966967,92,1,446,310,0.656972972972973
german_shorthaired_137,german_shorthaired,dog,train,0.5587349397590361,0.376,53,76,318,300,0.35759036144578316
saint_bernard_122,saint_bernard,dog,train,0.486,0.4116766467065868,112,14,374,261,0.38750898203592815
wheaten_terrier_14,wheaten_terrier,dog,train,0.535,0.4491017964071856,176,65,359,235,0.1862874251497006
Ragdoll_130,Ragdoll,cat,train,0.52,0.27313432835820894,212,41,308,142,0.05788656716417911
Siamese_114,Siamese,cat,train,0.48756906077348067,0.344,88,78,265,266,0.1838453038674033
Sphynx_128,Sphynx,cat,train,0.805,0.3594306049822064,358,54,447,148,0.059544483985765125
Ragdoll_140,Ragdoll,cat,train,0.63,0.27466666666666667,221,11,409,195,0.18449066666666666
Maine_Coon_148,Maine_Coon,cat,train,0.661,0.444,293,118,368,215,0.0388
Maine_Coon_119,Maine_Coon,cat,train,0.656,0.24774774774774774,258,12,398,153,0.11855855855855855
shiba_inu_153,shiba_inu,dog,train,0.363,0.37259615384615385,110,47,253,263,0.1485
scottish_terrier_143,scottish_terrier,dog,train,0.43952483801295894,0.3031674208144796,135,15,272,253,0.1593287921581658
yorkshire_terrier_122,yorkshire_terrier,dog,train,0.4866666666666667,0.27346938775510204,78,1,214,133,0.24424489795918367
english_setter_164,english_setter,dog,train,0.485,0.5613333333333334,178,127,307,294,0.114896
Abyssinian_109,Abyssinian,cat,train,0.5797872340425532,0.17,81,7,246,146,0.18073286052009457
shiba_inu_116,shiba_inu,dog,train,0.5540540540540541,0.34,131,107,238,233,0.08097297297297297
american_pit_bull_terrier_169,american_pit_bull_terrier,dog,train,0.5483333333333333,0.28888888888888886,98,8,231,122,0.22462222222222222
havanese_15,havanese,dog,train,0.5826330532212886,0.42,118,118,298,302,0.18554621848739497
Persian_111,Persian,cat,train,0.46266666666666667,0.275,96,76,251,199,0.10168
Bombay_145,Bombay,cat,train,0.775,0.31008902077151335,297,24,478,185,0.17294362017804155
pug_168,pug,dog,train,0.5955555555555555,0.30833333333333335,43,13,225,172,0.4287111111111111
miniature_pinscher_121,miniature_pinscher,dog,train,0.5033333333333333,0.3088888888888889,117,25,185,114,0.08965925925925926
Birman_143,Birman,cat,train,0.553,0.521021021021021,172,80,381,267,0.23473273273273274
staffordshire_bull_terrier_13,staffordshire_bull_terrier,dog,train,0.283,0.37642045454545453,92,87,191,178,0.0511875
beagle_141,beagle,dog,train,0.47005988023952094,0.412,106,157,208,255,0.0598562874251497
miniature_pinscher_101,miniature_pinscher,dog,train,0.447,0.21443089430894308,151,20,296,191,0.10079268292682927
chihuahua_106,chihuahua,dog,train,0.48,0.20666666666666667,120,21,168,72,0.03626666666666667
yorkshire_terrier_112,yorkshire_terrier,dog,train,0.34265010351966874,0.384,46,84,285,300,0.2137639751552795
shiba_inu_123,shiba_inu,dog,train,0.29411764705882354,0.238562091503268,28,31,102,115,0.09191730991038949
leonberger_140,leonberger,dog,train,0.318,0.3466666666666667,93,65,225,195,0.09152
Ragdoll_154,Ragdoll,cat,train,0.6185983827493261,0.127,174,7,285,120,0.06761725067385445
japanese_chin_115,japanese_chin,dog,train,0.612,0.4533333333333333,243,124,369,216,0.061824
japanese_chin_157,japanese_chin,dog,train,0.368,0.38133333333333336,99,68,269,218,0.136
american_pit_bull_terrier_16,american_pit_bull_terrier,dog,train,0.588,0.5225225225225225,160,57,428,291,0.37664864864864867
english_setter_132,english_setter,dog,train,0.295,0.23098591549295774,102,37,193,127,0.046140845070422536
yorkshire_terrier_15,yorkshire_terrier,dog,train,0.471875,0.441,47,35,406,406,0.5549541666666666
english_cocker_spaniel_120,english_cocker_spaniel,dog,train,0.427,0.464,100,46,327,302,0.3099306666666667
english_setter_140,english_setter,dog,train,0.478,0.6346666666666667,145,159,333,317,0.15842133333333333
basset_hound_130,basset_hound,dog,train,0.434,0.5013333333333333,37,1,397,375,0.71808
shiba_inu_131,shiba_inu,dog,train,0.359,0.25794621026894865,77,2,282,209,0.20750611246943765
leonberger_166,leonberger,dog,train,0.282,0.3301104972375691,41,22,241,217,0.2154696132596685
samoyed_141,samoyed,dog,train,0.234,0.4586894586894587,87,125,147,197,0.024615384615384615
Sphynx_182,Sphynx,cat,train,0.585,0.22333333333333333,111,47,240,154,0.10224444444444444
beagle_174,beagle,dog,train,0.49,0.4093333333333333,165,85,325,222,0.11690666666666667
Bengal_133,Bengal,cat,train,0.255,0.425,46,59,107,111,0.052866666666666666
Ragdoll_135,Ragdoll,cat,train,0.4199029126213592,0.21770833333333334,85,14,261,195,0.161084142394822
pomeranian_116,pomeranian,dog,train,0.3288888888888889,0.4,47,85,101,155,0.056
Russian_Blue_157,Russian_Blue,cat,train,0.6471471471471472,0.233,136,30,295,203,0.16520720720720722
chihuahua_152,chihuahua,dog,train,0.505,0.3466666666666667,94,31,209,125,0.16014814814814815
beagle_175,beagle,dog,train,0.488,0.4613333333333333,176,102,312,244,0.10299733333333333
leonberger_142,leonberger,dog,train,0.777,0.4069069069069069,331,72,446,199,0.08771771771771772
Siamese_130,Siamese,cat,train,0.815,0.4,323,83,492,217,0.12077866666666667
Sphynx_143,Sphynx,cat,train,0.36,0.6530054644808743,116,154,244,324,0.11890710382513661
Siamese_161,Siamese,cat,train,0.41,0.336,109,24,301,228,0.208896
Siamese_142,Siamese,cat,train,0.415,0.28815489749430523,98,11,317,242,0.2304738041002278
Siamese_179,Siamese,cat,train,0.579,0.25740318906605925,239,58,340,168,0.05061503416856492
basset_hound_131,basset_hound,dog,train,0.423,0.5773333333333334,138,65,285,368,0.237552
Siamese_151,Siamese,cat,train,0.5015015015015015,0.345,1,1,333,344,0.68393993993994
Birman_121,Birman,cat,train,0.571,0.3813813813813814,158,13,413,241,0.3491891891891892
Egyptian_Mau_176,Egyptian_Mau,cat,train,0.1625,0.4222222222222222,28,81,89,147,0.04141975308641975
British_Shorthair_16,British_Shorthair,cat,train,0.5,0.393,1,1,374,392,0.7778293333333334
english_cocker_spaniel_13,english_cocker_spaniel,dog,train,0.4984984984984985,0.401,1,52,331,349,0.5886486486486486
english_cocker_spaniel_151,english_cocker_spaniel,dog,train,0.5535168195718655,0.236,70,23,292,213,0.2579816513761468
Birman_114,Birman,cat,train,0.491,0.4574468085106383,68,2,423,342,0.6420212765957447
shiba_inu_159,shiba_inu,dog,train,0.467,0.46546546546546547,10,5,457,305,0.8054054054054054
Ragdoll_160,Ragdoll,cat,train,0.327,0.20230263157894737,103,1,224,122,0.09632236842105263
Maine_Coon_117,Maine_Coon,cat,train,0.529,0.42133333333333334,220,107,309,209,0.048416
Sphynx_178,Sphynx,cat,train,0.5480480480480481,0.241,116,49,249,192,0.11422822822822823
shiba_inu_114,shiba_inu,dog,train,0.557,0.39485458612975394,249,147,308,206,0.015574944071588367
basset_hound_167,basset_hound,dog,train,0.504,0.4894894894894895,139,70,365,256,0.2524684684684685
american_pit_bull_terrier_125,american_pit_bull_terrier,dog,train,0.26666666666666666,0.33555555555555555,4,12,156,139,0.2859851851851852
leonberger_158,leonberger,dog,train,0.375,0.7066666666666667,104,198,271,332,0.11934933333333334
saint_bernard_130,saint_bernard,dog,train,0.4745508982035928,0.43,1,32,316,398,0.6903592814371258
Ragdoll_155,Ragdoll,cat,train,0.69,0.3242857142857143,297,62,393,165,0.05650285714285714
chihuahua_131,chihuahua,dog,train,0.5133333333333333,0.2774566473988439,112,4,196,92,0.1424277456647399
havanese_150,havanese,dog,train,0.575,0.5373333333333333,191,112,384,291,0.18425066666666667
beagle_139,beagle,dog,train,0.452,0.309,77,76,262,233,0.15490666666666666
wheaten_terrier_117,wheaten_terrier,dog,train,0.357,0.7146666666666667,135,229,222,307,0.036192
pomeranian_141,pomeranian,dog,train,0.45166666666666666,0.49333333333333335,102,76,169,146,0.06948148148148148
pug_125,pug,dog,train,0.42333333333333334,0.26666666666666666,61,1,193,103,0.23015384615384615
Persian_15,Persian,cat,train,0.5013333333333333,0.425,1,80,375,345,0.5285866666666666
British_Shorthair_153,British_Shorthair,cat,train,0.634,0.46417910447761196,168,15,466,296,0.4999283582089552
pug_150,pug,dog,train,0.6583333333333333,0.3108108108108108,151,24,244,91,0.11227027027027027
staffordshire_bull_terrier_127,staffordshire_bull_terrier,dog,train,0.448,0.4786666666666667,122,93,326,266,0.188224
great_pyrenees_165,great_pyrenees,dog,train,0.38738738738738737,0.29,71,98,187,192,0.06548948948948949
pug_160,pug,dog,train,0.6116666666666667,0.37777777777777777,130,38,237,132,0.1490074074074074
Bengal_10,Bengal,cat,train,0.761,0.372,315,60,446,219,0.111088
samoyed_168,samoyed,dog,train,0.44144144144144143,0.215,95,41,199,174,0.08307507507507507
english_cocker_spaniel_114,english_cocker_spaniel,dog,train,0.529,0.33866666666666667,199,51,330,203,0.10619733333333334
pomeranian_155,pomeranian,dog,train,0.49833333333333335,0.35777777777777775,100,19,199,142,0.1804
scottish_terrier_133,scottish_terrier,dog,train,0.385,0.27932960893854747,124,12,261,188,0.13470391061452514
wheaten_terrier_171,wheaten_terrier,dog,train,0.272,0.3893939393939394,1,38,271,219,0.29618181818181816
miniature_pinscher_14,miniature_pinscher,dog,train,0.66,0.562,183,192,312,370,0.122464
British_Shorthair_110,British_Shorthair,cat,train,0.537,0.4444444444444444,126,40,411,256,0.36972972972972973
newfoundland_165,newfoundland,dog,train,0.708,0.4009009009009009,307,87,401,180,0.0525045045045045
wheaten_terrier_145,wheaten_terrier,dog,train,0.42,0.2906666666666667,142,55,278,163,0.078336
Maine_Coon_103,Maine_Coon,cat,train,0.554,0.41504854368932037,173,69,381,273,0.20598058252427184
american_bulldog_151,american_bulldog,dog,train,0.474,0.4550898203592814,57,26,417,278,0.5432335329341318
great_pyrenees_164,great_pyrenees,dog,train,0.5026666666666667,0.258,104,49,273,209,0.14421333333333333
american_pit_bull_terrier_161,american_pit_bull_terrier,dog,train,0.6065891472868217,0.2783333333333333,88,34,225,133,0.1752325581395349
saint_bernard_125,saint_bernard,dog,train,0.5471938775510204,0.429,84,76,345,353,0.36886224489795916
Birman_166,Birman,cat,train,0.488,0.3108108108108108,183,43,305,164,0.08866066066066067
Siamese_178,Siamese,cat,train,0.395,0.48375,32,18,363,369,0.580905
pug_133,pug,dog,train,0.6231155778894473,0.23166666666666666,74,17,174,122,0.17587939698492464
pomeranian_140,pomeranian,dog,train,0.54,0.3088888888888889,110,5,214,134,0.19875555555555555
scottish_terrier_114,scottish_terrier,dog,train,0.5179028132992327,0.415,95,26,310,389,0.3992071611253197
Egyptian_Mau_153,Egyptian_Mau,cat,train,0.16716867469879518,0.19085173501577288,1,1,110,120,0.12324693094143134
Abyssinian_166,Abyssinian,cat,train,0.215,0.21748878923766815,28,8,101,89,0.08838565022421524
Persian_1,Persian,cat,train,0.28545454545454546,0.27040816326530615,42,22,115,84,0.08397031539888683
Siamese_144,Siamese,cat,train,0.5,0.3746268656716418,160,21,340,230,0.22459701492537312
beagle_121,beagle,dog,train,0.323,0.604,47,150,276,303,0.186864
chihuahua_14,chihuahua,dog,train,0.5477642276422764,0.358,106,17,433,341,0.4306829268292683
Siamese_154,Siamese,cat,train,0.458,0.2986666666666667,150,33,308,191,0.13314133333333333
english_setter_169,english_setter,dog,train,0.627,0.3,277,62,350,163,0.039322666666666665
samoyed_139,samoyed,dog,train,0.273,0.2813186813186813,72,53,201,203,0.08505494505494506
newfoundland_116,newfoundland,dog,train,0.723,0.5133333333333333,252,99,471,286,0.218416
german_shorthaired_154,german_shorthaired,dog,train,0.481981981981982,0.349,1,21,320,328,0.5881861861861862
scottish_terrier_140,scottish_terrier,dog,train,0.4260355029585799,0.261,53,25,235,236,0.22723076923076924
keeshond_134,keeshond,dog,train,0.603,0.21921921921921922,246,24,357,122,0.06533333333333333
Siamese_119,Siamese,cat,train,0.468,0.32686567164179103,191,63,277,156,0.04774925373134328
Bengal_135,Bengal,cat,train,0.14833333333333334,0.33448275862068966,18,17,71,80,0.07675862068965517
leonberger_135,leonberger,dog,train,0.437,0.3727735368956743,52,31,385,262,0.3914656488549618
British_Shorthair_144,British_Shorthair,cat,train,0.555,0.49333333333333335,165,72,390,298,0.2712
wheaten_terrier_143,wheaten_terrier,dog,train,0.472,0.316,88,85,266,231,0.13860266666666668
Bombay_121,Bombay,cat,train,0.6633333333333333,0.41866028708133973,158,40,240,135,0.12424242424242424
Birman_151,Birman,cat,train,0.6693333333333333,0.324,195,103,307,221,0.07048533333333333
Russian_Blue_107,Russian_Blue,cat,train,0.4555160142348754,0.293,2,3,254,290,0.514761565836299
Bombay_135,Bombay,cat,train,0.5771230502599654,0.22395833333333334,299,48,367,124,0.023324667822068167
Abyssinian_105,Abyssinian,cat,train,0.61,0.43733333333333335,237,101,373,227,0.091392
shiba_inu_118,shiba_inu,dog,train,0.5956873315363881,0.369,176,141,266,228,0.04221024258760108
beagle_145,beagle,dog,train,0.624251497005988,0.571,180,257,237,314,0.019455089820359282
boxer_100,boxer,dog,train,0.276,0.33433734939759036,63,52,213,170,0.10662650602409639
Russian_Blue_128,Russian_Blue,cat,train,0.6426666666666667,0.376,110,18,372,358,0.4750933333333333
keeshond_153,keeshond,dog,train,0.62,0.48133333333333334,263,104,357,257,0.076704
Russian_Blue_144,Russian_Blue,cat,train,0.35294117647058826,0.224,37,16,227,208,0.1950802139037433
pug_169,pug,dog,train,0.548828125,0.30833333333333335,56,22,225,163,0.3102734375
american_pit_bull_terrier_108,american_pit_bull_terrier,dog,train,0.505,0.35285285285285284,218,83,287,152,0.028594594594594593
saint_bernard_106,saint_bernard,dog,train,0.391,0.40540540540540543,136,86,255,184,0.07004204204204204
Bengal_112,Bengal,cat,train,0.273,0.20871559633027523,72,20,201,162,0.08402752293577982
american_bulldog_116,american_bulldog,dog,train,0.5933333333333334,0.204,152,37,293,167,0.09776
great_pyrenees_168,great_pyrenees,dog,train,0.439,0.15866666666666668,161,2,278,117,0.07176
Sphynx_12,Sphynx,cat,train,0.422,0.3408408408408408,120,21,302,206,0.20222222222222222
keeshond_17,keeshond,dog,train,0.622,0.28933333333333333,238,39,384,178,0.10823466666666667
Bengal_169,Bengal,cat,train,0.15,0.2311111111111111,12,16,78,88,0.0704
Egyptian_Mau_140,Egyptian_Mau,cat,train,0.567,0.416,251,121,316,191,0.024266666666666666
Birman_165,Birman,cat,train,0.547,0.36933333333333335,116,1,431,276,0.462
havanese_164,havanese,dog,train,0.517,0.5588235294117647,201,124,316,256,0.08929411764705883
havanese_17,havanese,dog,train,0.636,0.27177177177177175,232,17,404,164,0.15185585585585584
Siamese_183,Siamese,cat,train,0.484,0.48554913294797686,131,56,353,280,0.2874450867052023
leonberger_13,leonberger,dog,train,0.5568862275449101,0.179,109,17,263,162,0.13371257485029941
american_bulldog_168,american_bulldog,dog,train,0.324,0.5306666666666666,15,116,309,282,0.260288
german_shorthaired_113,german_shorthaired,dog,train,0.516,0.47333333333333333,63,16,453,339,0.67184
german_shorthaired_103,german_shorthaired,dog,train,0.426,0.41916167664670656,123,47,303,233,0.20047904191616767
keeshond_111,keeshond,dog,train,0.645,0.34384384384384387,254,16,391,213,0.1620960960960961
keeshond_162,keeshond,dog,train,0.43333333333333335,0.22,110,39,215,181,0.07952
Bombay_166,Bombay,cat,train,0.6766666666666666,0.15916666666666668,315,9,497,182,0.08746111111111111
Abyssinian_102,Abyssinian,cat,train,0.348,0.37311827956989246,23,27,325,320,0.38058494623655914
chihuahua_169,chihuahua,dog,train,0.57,0.3022222222222222,109,1,233,135,0.24616296296296297
german_shorthaired_110,german_shorthaired,dog,train,0.59366391184573,0.241,140,62,291,179,0.0973388429752066
american_bulldog_172,american_bulldog,dog,train,0.5066666666666667,0.35,14,14,366,336,0.6045013333333333
Bengal_141,Bengal,cat,train,0.14833333333333334,0.6673003802281369,15,145,74,206,0.04561470215462611
english_setter_128,english_setter,dog,train,0.541,0.30266666666666664,183,48,358,179,0.12226666666666666
British_Shorthair_159,British_Shorthair,cat,train,0.535,0.42792792792792794,174,59,361,226,0.18756156156156156
British_Shorthair_115,British_Shorthair,cat,train,0.483451536643026,0.492,47,108,362,384,0.41106382978723405
Russian_Blue_112,Russian_Blue,cat,train,0.329,0.19866666666666666,74,1,255,148,0.141904
japanese_chin_14,japanese_chin,dog,train,0.638,0.3207831325301205,232,23,406,190,0.17504819277108433
saint_bernard_140,saint_bernard,dog,train,0.30777777777777776,0.361,63,111,214,250,0.09328444444444445
Abyssinian_115,Abyssinian,cat,train,0.629,0.30926430517711173,238,52,391,175,0.1025558583106267
english_setter_109,english_setter,dog,train,0.388,0.644,146,189,242,294,0.05376
